cohort,elapsed,success,count,length
132702001,0.044464827,1,4,1867
132702002,0.011358605,1,5,2775
132702003,0.015723512,1,6,2676
132703001,0.019507849,1,5,1841
132703002,0.01178172,1,8,4617
132703003,0.015541196,1,0,0
132797001,0.024859493,1,107,46339
132797002,0.025893211,1,163,96253
132797003,0.18169404,1,42,390
133169001,0.014443113,1,8,2928
133169002,0.013645858,1,12,6279
133444001,0.016901579,1,53,22342
133444002,0.014987412,1,88,51058
133834001,0.014630952,1,11,4372
133834002,0.012062829,1,20,12200
133834003,0.015496142,1,11,4372
133834005,0.015049571,1,11,4372
133834006,0.012912772,1,18,10777
133834007,0.021325647,1,1,754
133834008,0.031420865,1,0,0
133834009,0.043717871,1,0,0
133834010,0.018395952,1,22,14654
133834011,0.031502954,1,0,0
133834012,0.036869799,1,0,0
133834013,0.040260688,1,0,0
134442001,0.018739506,1,28,11850
134442002,0.013243913,1,38,20814
134442003,0.020660284,1,13,5386
134442004,0.020186473,1,28,11850
134442005,0.020579549,1,40,16711
136774001,0.014432408,1,3,603
136774002,0.012211614,1,4,1523
137977001,0.021500095,1,15,5767
137977002,0.024033807,1,22,11797
138379001,0.025084884,1,37,13139
138379002,0.024057446,1,60,33852
138379003,0.032893543,1,60,33852
138502001,0.014806861,1,12,4600
138502002,0.01631277,1,20,11273
138502003,0.014435713,1,12,4600
138994001,0.020196105,1,43,18369
138994002,0.015339185,1,90,60348
139803001,0.012284848,1,0,0
139803002,0.018636607,1,0,0
139803003,0.013557731,1,0,0
139803004,0.012954952,1,0,0
139803005,0.012785418,1,2,4
139803006,0.016141682,1,0,0
139803007,0.014879688,1,12,25
139899001,0.01719413,1,9,4119
139899002,0.013002933,1,11,5409
140168001,0.013187701,1,13,4004
140168002,0.019853178,1,15,5474
140168003,0.016987596,1,13,4004
140168004,0.065236936,1,13,4004
140168005,0.018569358,1,0,0
140168006,0.012863668,1,15,5474
140168007,0.032836098,1,0,0
140168008,0.04841092,1,0,0
140168009,0.016787484,1,3,1114
140168010,0.013380403,1,1,356
140168011,0.022662491,1,0,0
140168012,0.013347755,1,0,0
140352001,0.015793784,1,12,4549
140352002,0.015800373,1,21,12530
140673001,0.029720561,1,226,107018
140673002,0.031640871,1,550,393936
141232001,0.015935483,1,16,7271
141232002,0.013707612,1,31,20353
141456001,0.012711387,1,1,544
141456002,0.011541055,1,2,1383
141933001,0.014979082,1,14,6184
141933002,0.015230375,1,17,9254
141933003,0.123413759,1,46,21863
192359001,0.023732003,1,187,84519
192359002,0.034275342,1,409,277100
192671001,0.030896504,1,132,59622
192671002,0.02704484,1,242,155835
192671003,0.142051856,1,34,272
192671004,0.039205835,1,37,296
192671005,0.041616624,1,37,296
192675001,0.012504457,1,6,2675
192675002,0.012266124,1,15,10966
192675003,0.01702965,1,6,2675
192675004,0.014419399,1,0,0
193782001,0.017943968,1,117,47632
193782002,0.025961027,1,209,128411
193782004,0.787897239,1,44,30409
193782005,1.154738809,1,48,32296
194133001,0.024151189,1,190,82554
194133002,0.026126906,1,442,302874
194702001,0.013546218,1,0,0
194702002,0.010771857,1,0,0
194702003,0.014594794,1,0,0
194992001,0.019063268,1,7,3178
194992002,0.018187003,1,10,5800
196523001,0.017184874,1,102,39437
196523002,0.017370068,1,178,106462
196523003,0.019858305,1,108,42229
196523004,0.02484885,1,185,110234
196523005,0.020481808,1,231,314
197320001,0.017375515,1,140,58648
197320002,0.019078074,1,229,133183
197320003,0.185951515,1,20,317
197320004,0.05496447,1,51,1735
197494001,0.01874825,1,28,11637
197494002,0.013245191,1,52,33232
197494003,0.018010199,1,52,33232
197494004,0.015832166,1,52,33232
197494005,0.036508944,1,0,0
197494006,0.013970854,1,57,37156
197494007,0.038416913,1,0,0
197494008,0.045313027,1,0,0
197494009,0.068850655,1,0,0
197494010,0.01325238,1,44,29472
197494011,0.045693293,1,0,0
197508001,0.016605889,1,58,22993
197508002,0.016394453,1,106,65947
198571001,0.016062626,1,6,2391
198571002,0.012468469,1,10,5278
198571003,0.0165818,1,2,33
198984001,0.016171797,1,5,1321
198984002,0.014528489,1,9,4904
198985001,0.014684494,1,26,12094
198985002,0.018816117,1,36,21408
199074001,0.018715238,1,26,11830
199074002,0.017633043,1,44,27357
199074003,0.020697182,1,5,40
200219001,0.032691939,1,229,103821
200219002,0.032021078,1,493,336162
200762001,0.011955712,1,1,583
200762002,0.011337427,1,1,583
200762003,0.040343882,1,1,583
200762004,0.017474489,1,0,0
200762005,0.012949811,1,0,0
201214001,0.012451318,1,0,0
201214002,0.015605288,1,0,0
201254001,0.018529051,1,109,48039
201254002,0.016872748,1,204,131009
201254003,0.022250922,1,145,67301
201340001,0.022629996,1,130,53559
201340002,0.017941923,1,206,118919
201606001,0.015358364,1,21,8966
201606002,0.012230636,1,33,18899
201606003,0.019882898,1,21,8966
201606004,0.019001632,1,0,0
201606005,0.010515826,1,33,18899
201606006,0.05384926,1,0,0
201606007,0.018538247,1,0,0
201606008,0.032561693,1,1,857
201606009,0.066842976,1,1,416
201606010,0.039723145,1,2,1112
201620001,0.017079948,1,57,25644
201620002,0.014488623,1,107,69779
201826001,0.0293814,1,168,77300
201826002,0.038865812,1,672,539413
201826003,0.07149458,1,696,569126
201826004,0.042893771,1,160,72642
201826005,0.821632346,1,228,113594
201826006,5.979938314,1,0,0
201826007,12.865859561,1,213,108137
201826008,0.178360304,1,118,56661
24134001,0.018446921,1,156,67269
24134002,0.017470135,1,285,179250
24134003,0.015446477,1,156,67269
24609001,0.01365945,1,24,10965
24609002,0.010705875,1,39,23632
24609003,0.016296433,1,46,21423
254443001,0.012104106,1,18,7716
254443002,0.010986819,1,23,11376
254443003,0.0102072,1,18,7716
254443004,0.013701668,1,18,7716
254761001,0.020254812,1,185,80820
254761002,0.022681625,1,331,209140
254761003,0.030769207,1,477,2222
255573001,0.028843494,1,213,94521
255573002,0.02817568,1,505,357591
255573003,0.033470293,1,25,193
255573004,0.347423435,1,443,325641
255848001,0.029965402,1,158,69454
255848002,0.024303515,1,332,222403
255848003,0.110311173,1,65,655
255848004,0.048019961,1,634,7168
257007001,0.02106039,1,136,62751
257007002,0.017612324,1,273,183111
257628001,0.013655031,1,22,9701
257628002,0.01111186,1,38,23229
257628003,0.0195627,1,23,9869
257628004,0.011579871,1,38,23229
257628005,0.011926875,1,43,25928
257628006,0.010454235,1,26,11439
257628007,0.025996756,1,6,4291
257628008,0.019493894,1,5,3392
257628009,0.019394848,1,7,3078
257628010,0.01151635,1,38,23229
257628011,0.354138861,1,1,194
257628012,0.317611644,1,1,194
257628013,8.807479655,1,1,194
