cohort,elapsed,success,count,length
132702001,0.054705293,1,4,1867
132702002,0.032487241,1,5,2775
132702003,0.024587851,1,6,2676
132703001,0.026861356,1,5,1841
132703002,0.024540641,1,8,4617
132703003,0.042533625,1,0,0
132797001,0.033536987,1,107,46339
132797002,0.025760629,1,163,96253
132797003,0.051415621,1,42,390
133169001,0.023420244,1,8,2928
133169002,0.024168613,1,12,6279
133444001,0.026837351,1,53,22342
133444002,0.027142805,1,88,51058
133834001,0.028952965,1,11,4372
133834002,0.027373444,1,20,12200
133834003,0.007545806,1,11,4372
133834005,0.026140171,1,11,4372
133834006,0.004854147,1,18,10777
133834007,0.005604266,1,1,754
133834008,0.860006422,1,0,0
133834009,1.127009128,1,0,0
133834010,0.003462642,1,22,14654
133834011,0.00596013,1,0,0
133834012,0.790072999,1,0,0
133834013,1.053494234,1,0,0
134442001,0.028083305,1,28,11850
134442002,0.023684162,1,38,20814
134442003,0.026397106,1,13,5386
134442004,0.026275197,1,28,11850
134442005,0.025642805,1,40,16711
136774001,0.024113443,1,3,603
136774002,0.025397545,1,4,1523
137977001,0.024598989,1,15,5767
137977002,0.024344201,1,22,11797
138379001,0.027058325,1,37,13139
138379002,0.027306303,1,60,33852
138379003,0.026247129,1,60,33852
138502001,0.026296537,1,12,4600
138502002,0.026426734,1,20,11273
138502003,0.006114938,1,12,4600
138994001,0.026286575,1,43,18369
138994002,0.02549929,1,90,60348
139803001,0.024403992,1,0,0
139803002,0.025077557,1,0,0
139803003,0.023396948,1,0,0
139803004,0.031169406,1,0,0
139803005,0.024721865,1,2,4
139803006,0.040478588,1,0,0
139803007,0.027223187,1,12,25
139899001,0.027178357,1,9,4119
139899002,0.026211914,1,11,5409
140168001,0.027212428,1,13,4004
140168002,0.027064047,1,15,5474
140168003,0.031690012,1,13,4004
140168004,0.729355397,1,13,4004
140168005,0.032170791,1,0,0
140168006,0.005165609,1,15,5474
140168007,0.066592547,1,0,0
140168008,0.072548316,1,0,0
140168009,0.004679261,1,3,1114
140168010,0.005241074,1,1,356
140168011,0.007746849,1,0,0
140168012,0.007117155,1,0,0
140352001,0.02550177,1,12,4549
140352002,0.025657267,1,21,12530
140673001,0.034915939,1,226,107018
140673002,0.033033412,1,550,393936
141232001,0.026712396,1,16,7271
141232002,0.025342221,1,31,20353
141456001,0.026136039,1,1,544
141456002,0.024126203,1,2,1383
141933001,0.027157647,1,14,6184
141933002,0.024481412,1,17,9254
141933003,0.173474253,1,46,21863
192359001,0.03114985,1,187,84519
192359002,0.034031499,1,409,277100
192671001,0.037706512,1,132,59622
192671002,0.032251486,1,242,155835
192671003,0.185637707,1,34,272
192671004,0.039358656,1,37,296
192671005,0.038912857,1,37,296
192675001,0.024710122,1,6,2675
192675002,0.024665945,1,15,10966
192675003,0.029351239,1,6,2675
192675004,0.048535668,1,0,0
193782001,0.028474688,1,117,47632
193782002,0.029220161,1,209,128411
193782004,1.463893126,1,44,30409
193782005,2.533324311,1,48,32296
194133001,0.02936779,1,190,82554
194133002,0.02921657,1,442,302874
194702001,0.025236783,1,0,0
194702002,0.024007524,1,0,0
194702003,0.027022146,1,0,0
194992001,0.024785703,1,7,3178
194992002,0.024375806,1,10,5800
