cohort,elapsed,success,count,length
132702001,0.752313281,1,361,120860
132702002,0.860002959,1,626,326982
132702003,0.826175692,1,585,194020
132703001,0.882801367,1,328,109952
132703002,0.918873858,1,620,336750
132703003,1.962853898,1,6,1582
132797001,0.691297409,1,9017,3077062
132797002,0.692810385,1,16118,8623761
132797003,2.80158197,1,5170,58487
133169001,1.012671376,1,535,175060
133169002,0.760938314,1,904,461116
133444001,0.783643366,1,5025,1685787
133444002,0.828434857,1,9011,4778942
133834001,0.726527998,1,1461,468757
133834002,0.912582809,1,2579,1321954
133834003,1.209357747,1,1461,468757
133834005,0.740914071,1,1461,468757
133834006,0.366339423,1,2356,1214453
133834007,1.160011669,1,81,51377
133834008,2.222901424,1,23,11324
133834009,2.730430227,1,1,100
133834010,0.476186549,1,0,0
133834011,1.077416683,1,0,0
133834012,1.577718329,1,0,0
133834013,1.695738891,1,0,0
134442001,0.754312135,1,1715,582640
134442002,0.765631643,1,3051,1613985
134442003,0.754531008,1,1031,335216
134442004,0.811508069,1,1715,582640
134442005,1.034272988,1,2684,900092
136774001,0.766397679,1,127,42501
136774002,0.663665265,1,216,110851
137977001,1.012496461,1,2,330
137977002,0.926512206,1,2,330
138379001,0.756037706,1,2736,925421
138379002,0.776879544,1,4852,2560056
138379003,1.265253381,1,4852,2560056
138502001,0.767430818,1,749,248001
138502002,0.78144736,1,1297,671764
138502003,0.780866464,1,749,248001
138994001,0.795659307,1,4068,1415664
138994002,0.673728261,1,7507,4122046
139803001,0.887217759,1,10,3513
139803002,0.684670856,1,16,8410
139803003,0.828578753,1,24,71
139803004,1.401468649,1,3,13
139803005,0.790435694,1,95,293
139803006,1.460884861,1,25,69
139803007,0.755288292,1,1383,2732
139899001,0.702259507,1,578,194123
139899002,0.731491042,1,999,521821
140168001,0.89309541,1,3170,1073209
140168002,0.873862219,1,5833,3146140
140168003,1.559764052,1,3170,1073209
140168004,4.957199759,1,3112,1050493
140168005,2.316474729,1,0,0
140168006,0.49528435,1,5732,3092844
140168007,2.356927871,1,890,563945
140168008,3.306371307,1,361,221398
140168009,0.644680225,1,4720,2534001
140168010,0.657217892,1,514,284371
140168011,1.389037544,1,66,46162
140168012,1.393764994,1,42,27288
140352001,0.761212212,1,1134,374221
140352002,1.21142838,1,1907,971519
140673001,0.83515178,1,20049,7381622
140673002,0.741816545,1,55144,35367238
141232001,0.774132108,1,1827,599997
141232002,1.086451354,1,3215,1664634
141456001,0.694707744,1,0,0
141456002,0.639287007,1,0,0
141933001,1.027701893,1,811,261095
141933002,0.931211723,1,1418,731607
141933003,2.194887926,1,2561,844624
192359001,0.87431596,1,14895,5174762
192359002,0.895024496,1,30161,17286718
192671001,0.681545933,1,11035,3847432
192671002,0.986540748,1,20960,11596630
192671003,2.176580033,1,1743,14119
192671004,1.532732985,1,1238,10008
192671005,1.56962241,1,1238,10008
192675001,0.690497854,1,617,210744
192675002,0.780354506,1,1068,561453
192675003,2.103552768,1,617,210744
192675004,2.063219814,1,13,4902
193782001,0.923798941,1,10406,3490656
193782002,0.786790338,1,18932,10225355
193782004,2.177814703,1,5734,3258140
193782005,3.001236162,1,6370,3604752
194133001,0.923141562,1,18386,6631761
194133002,0.822744797,1,44810,27591105
194702001,0.754281251,1,5,1155
194702002,0.729353517,1,8,3709
194702003,0.8874288,1,5,13
194992001,0.667889161,1,742,246901
194992002,1.049304381,1,1258,645300
196523001,0.752209763,1,10186,3495072
196523002,0.683471664,1,18937,10304713
196523003,0.84976189,1,10500,3610138
196523004,0.764960893,1,19661,10745069
196523005,0.603746252,1,23432,30894
197320001,0.712673046,1,3566,1237660
197320002,0.877691487,1,5975,3104229
197320003,3.709620657,1,122,588
197320004,1.871875844,1,229,7084
197494001,0.866152928,1,3107,1062582
197494002,0.845541752,1,5554,2980694
197494003,0.692655522,1,6564,3508284
197494004,0.765237423,1,8282,4381267
197494005,4.098807383,1,43,28475
197494006,0.820205251,1,6779,3627697
197494007,4.048538334,1,5,3214
197494008,4.712101957,1,18,12906
197494009,4.412755068,1,26,16454
197494010,0.689259175,1,7505,3947913
197494011,4.156562518,1,43,28475
197508001,0.807426358,1,4969,1688223
197508002,0.764281427,1,8980,4810008
198571001,0.786927542,1,724,249610
198571002,0.662864,1,1224,624969
198571003,1.351675507,1,257,4520
198984001,0.678419478,1,183,68677
198984002,0.98785097,1,328,179954
198985001,0.761674934,1,2204,753008
198985002,0.765757703,1,3792,1985445
199074001,0.782112517,1,2842,982921
199074002,0.753791338,1,4966,2635510
199074003,1.701845954,1,662,5323
200219001,0.781539609,1,19014,6934068
200219002,1.070141836,1,47665,29627260
200762001,0.697700014,1,168,57615
200762002,0.672873246,1,255,123900
200762003,1.319750793,1,168,57615
200762004,1.927350864,1,1,236
200762005,2.398206101,1,1,236
201214001,0.746676063,1,22,6706
201214002,0.664971809,1,39,20310
201254001,0.905787959,1,10544,3691744
201254002,0.765167839,1,21371,12244266
201254003,0.914495831,1,13380,4771795
201340001,0.710903319,1,10443,3601354
201340002,0.866189877,1,20134,11159896
201606001,0.749719826,1,1772,600312
201606002,0.978256443,1,3111,1638626
201606003,1.309368576,1,1772,600312
201606004,2.4499182,1,9,3708
201606005,0.436772746,1,3111,1638626
201606006,3.983223633,1,2,1248
201606007,1.543646882,1,0,0
201606008,1.928703621,1,60,42379
201606009,1.278030841,1,153,95032
201606010,1.319511758,1,292,164317
201620001,0.675587607,1,5497,1852295
201620002,0.71552363,1,9937,5281446
201826001,0.974756783,1,13916,5159043
201826002,0.758580647,1,67365,49379559
201826003,1.534472166,1,69482,51994182
201826004,1.835298944,1,12677,4641789
201826005,3.69387128,1,18789,7422184
201826006,15.704099779,1,0,0
201826007,4.813667579,1,18668,7400524
201826008,4.313004444,1,8889,3348477
24134001,0.686905597,1,12,2373
24134002,0.717619659,1,13,2515
24134003,0.594161049,1,0,0
24609001,0.756989358,1,2058,697601
24609002,0.868793137,1,3624,1922234
24609003,0.759859884,1,2845,967901
254443001,0.784766705,1,1086,356130
254443002,0.749402169,1,1799,913361
254443003,0.675468532,1,1086,356130
254443004,0.882754539,1,1086,356130
254761001,0.773086378,1,0,0
254761002,0.795468691,1,0,0
254761003,0.741116532,1,3638,15321
255573001,0.737972517,1,12475,4392504
255573002,0.703153894,1,25948,15065919
255573003,1.263801991,1,5266,41235
255573004,3.188279142,1,24600,15269240
255848001,0.777417812,1,9083,3138323
255848002,0.782221831,1,16932,9261439
255848003,1.719659195,1,842,10352
255848004,1.189118662,1,20288,199441
257007001,0.774180828,1,12152,4218271
257007002,0.966483554,1,25891,15037113
257628001,0.77242391,1,2318,804137
257628002,0.781703453,1,4159,2248800
257628003,0.707410187,1,2358,817104
257628004,0.38431999,1,4159,2248800
257628005,0.599837484,1,4873,2629089
257628006,0.661186661,1,2710,930805
257628007,1.157068583,1,301,205654
257628008,1.384360094,1,253,177810
257628009,1.285440806,1,481,276263
257628010,0.554744488,1,4159,2248800
257628011,1.69003514,1,0,0
257628012,1.354960385,1,0,0
257628013,2.189448941,1,14,9275
257628014,3.119253526,1,5,3315
27918001,0.875141277,1,529,172352
27918002,1.053717282,1,931,483486
27918003,2.188651165,1,3,1289
30753001,0.669296651,1,8977,3059466
30753002,0.882305179,1,16965,9295036
312327001,0.774065907,1,7054,2395549
312327002,0.765055158,1,12448,6566324
312327003,1.68552304,1,2529,25930
312327004,0.616600408,1,14677,302898
312437001,0.935357045,1,17658,6335305
312437002,0.755353816,1,40483,24355442
312437003,1.093596955,1,74198,413575
312939001,0.692967203,1,0,0
312939002,0.699436587,1,0,0
31317001,0.81451368,1,10765,3721342
31317002,0.708914638,1,19554,10547687
31317003,1.005488642,1,10765,3721342
313217001,0.697265199,1,19832,7129303
313217002,0.75299869,1,52185,33264161
313217003,1.718296034,1,12189,93579
313217004,3.433320951,1,15803,111438
313217005,3.71575746,1,46972,35695197
313217006,0.906551266,1,19832,7129303
313217007,2.785693213,1,36403,26752201
313223001,0.85696567,1,0,0
313223002,0.897961711,1,0,0
313459001,0.868813926,1,8927,3057916
313459002,1.094708541,1,15897,8438137
313800001,0.929610061,1,0,0
313800002,0.641518983,1,0,0
313800003,0.59789209,1,2118,3619
314381001,0.687220609,1,0,0
314381002,0.795686174,1,0,0
314381003,0.504747405,1,39,156
314381004,1.050818715,1,0,0
314383001,0.888531526,1,1275,421056
314383002,0.711578449,1,2177,1121033
314383003,1.572460617,1,159,91958
314383004,2.766150253,1,23,13814
316139001,0.776685956,1,19006,6854940
316139002,0.888400283,1,49726,31522961
316139003,1.865418296,1,14393,123060
316139004,2.033287524,1,27298,54596
316866001,0.705471664,1,8574,2930009
316866002,0.763667281,1,16287,8940362
316866003,0.898539136,1,37469,22324378
317009001,0.809639227,1,14092,4938370
317009002,0.772452549,1,28698,16454088
317009003,1.02443854,1,3466,24208
317009004,4.296348962,1,20738,12627107
317009005,4.488527504,1,44714,27965777
317009006,4.236869325,1,20738,12627107
317576001,0.984029391,1,18333,6649612
317576002,0.774090458,1,44818,27690217
318443001,0.770343282,1,18782,6869448
318443002,0.768527495,1,47753,29944875
318736001,0.793132046,1,7984,2752100
318736002,0.695865273,1,14983,8228526
318736003,0.834602227,1,7984,2752100
318800001,0.77124522,1,18687,6650988
318800002,0.775439287,1,40378,23679181
319041001,0.750690271,1,2471,833186
319041002,0.766196518,1,4247,2220050
319049001,0.772430344,1,10703,3639471
319049002,1.017766636,1,18847,9966283
319049003,1.02843377,1,10703,3639471
31967001,0.779297601,1,12002,4186323
31967002,0.76296362,1,23301,13014384
31967003,0.748648819,1,32434,48782
320749001,0.76744436,1,409,134613
320749002,0.772629905,1,703,360651
321042001,0.76753306,1,2384,814998
321042002,0.841218508,1,3906,1972728
321052001,1.010732685,1,9363,3231616
321052002,0.703917438,1,17322,9491829
321318001,0.6885841,1,7632,2638722
321318002,0.718131739,1,14682,8135405
321318003,0.982820662,1,51727,33097815
321318004,1.671845543,1,1322,8146
321588001,0.809914305,1,12399,4572406
321588002,1.047030118,1,71886,54319355
321588003,0.759669861,1,71943,54392875
36712702001,0.780983275,1,0,0
36712702002,0.691276669,1,0,0
372328001,0.853446627,1,2652,872214
372328002,0.763283128,1,4782,2542713
37311061001,0.685536083,1,0,0
37311061002,0.850156582,1,0,0
37311061003,1.308809301,1,0,0
37311061004,1.228234476,1,0,0
37311061005,0.954014736,1,0,0
373503001,1.071401371,1,6598,2236345
373503002,0.989192745,1,12177,6591741
373503003,1.688136676,1,806,6477
374021001,0.777686543,1,4,968
374021002,0.759660124,1,7,3455
374021003,1.392666864,1,9,92
374021004,1.381803286,1,0,0
374021005,1.288602773,1,13,121
374028001,0.715444605,1,11939,4086011
374028002,1.072211923,1,23060,12807017
374366001,0.703703859,1,6206,2073115
374366002,0.770699865,1,11065,5818407
374377001,0.935252798,1,8517,2943477
374377002,0.787757648,1,15737,8590478
