cohort,elapsed,success,count,length
257628006,0.021315033,1,26,11439
257628007,0.039257832,1,6,4291
257628008,0.038376435,1,5,3392
257628009,0.029684776,1,7,3078
257628010,0.021347294,1,38,23229
257628011,0.044316784,1,1,194
257628012,0.053012999,1,1,194
257628013,0.161365943,1,1,194
257628014,0.140036564,1,1,194
27918001,0.014878083,1,3,947
27918002,0.017095662,1,6,3548
27918003,0.020266297,1,0,0
30753001,0.064135145,1,104,43725
30753002,0.069519051,1,178,105316
312327001,0.105583513,1,83,34573
312327002,0.069700247,1,133,77666
312327003,0.074286741,1,22,180
312327004,0.065996316,1,151,3201
312437001,0.082877926,1,182,82670
312437002,0.108883928,1,405,276017
312437003,0.107861719,1,762,4530
312939001,0.051099901,1,6,2613
312939002,0.021481502,1,8,4281
31317001,0.027696848,1,106,44685
31317002,0.032156651,1,189,117445
31317003,0.034004086,1,106,44685
313217001,0.07879008,1,209,91132
313217002,0.10247101,1,521,367414
313217003,0.106247333,1,109,824
313217004,0.386807479,1,140,986
313217005,0.241516484,1,509,425568
313217006,0.090546412,1,209,91132
313217007,5.480030402,1,369,295370
313223001,0.046694373,1,9,4212
313223002,0.024259245,1,15,9905
313459001,0.020639167,1,0,0
313459002,0.015681915,1,0,0
313800001,0.017222517,1,6,2187
313800002,0.021418402,1,9,4638
313800003,0.0273763,1,27,29
314381001,0.022418472,1,6,2794
314381002,0.021714771,1,8,4902
314381003,0.024112478,1,8,32
314381004,0.0193353,1,0,0
314383001,0.063980309,1,41,18490
314383002,0.09510422,1,72,45764
314383003,0.030713509,1,2,1617
314383004,0.019513347,1,0,0
316139001,0.0966046,1,206,91105
316139002,0.091634687,1,489,343324
316139003,0.114602338,1,126,948
316139004,0.128089517,1,270,540
316866001,0.084073167,1,103,51254
316866002,0.122635956,1,755,654292
316866003,0.098661231,1,762,661220
317009001,0.090045943,1,145,60724
317009002,0.081585597,1,273,173614
317009003,0.136029837,1,8,110
317009004,0.201537079,1,126,94831
317009005,0.266297839,1,572,421449
317009006,0.305136824,1,126,94831
317576001,0.096176918,1,213,100417
317576002,0.116668638,1,575,421928
318443001,0.135160919,1,201,95682
318443002,0.112571985,1,608,461391
318736001,0.069817833,1,83,36606
318736002,0.042784493,1,142,88245
318736003,0.036083616,1,83,36606
318800001,0.044984499,1,203,86691
318800002,0.046544717,1,400,255712
319041001,0.033652237,1,26,12470
319041002,0.027609157,1,37,21551
319049001,0.027751208,1,130,58623
319049002,0.029757668,1,191,110510
319049003,0.031746396,1,133,60141
31967001,0.031948279,1,138,57521
31967002,0.04250893,1,239,147756
31967003,0.05287903,1,345,526
320749001,0.03187975,1,3,1404
320749002,0.017366438,1,5,3371
321042001,0.019337699,1,23,11472
321042002,0.02332784,1,38,23506
321052001,0.083078022,1,191,93029
321052002,0.146544348,1,605,465904
321318001,0.05065919,1,141,60293
321318002,0.035936523,1,269,175036
321318003,0.09341789,1,544,395138
321318004,0.08808024,1,21,126
321588001,0.09787317,1,152,75971
321588002,0.156992343,1,735,617798
321588003,0.135832421,1,735,618502
36712702001,0.044482584,1,0,0
36712702002,0.010825676,1,0,0
372328001,0.05710063,1,52,23676
372328002,0.085162672,1,79,48292
37311061001,0.025550609,1,0,0
37311061002,0.010746842,1,0,0
37311061003,0.019369948,1,0,0
37311061004,0.032350927,1,0,0
37311061005,0.017231163,1,0,0
373503001,0.021419494,1,72,30745
373503002,0.025411696,1,118,71406
373503003,0.037897198,1,11,88
374021001,0.014974558,1,0,0
374021002,0.010688335,1,0,0
374021003,0.017396948,1,0,0
374021004,0.017185256,1,0,0
374021005,0.01495367,1,0,0
374028001,0.034385917,1,138,57400
374028002,0.040486479,1,228,138141
374366001,0.071408992,1,62,26176
374366002,0.061035436,1,110,68494
374377001,0.065041815,1,98,38726
374377002,0.065381534,1,145,79516
374919001,0.025577589,1,37,18073
374919002,0.023511865,1,58,36407
374919003,0.021403512,1,37,18073
374919004,0.051472079,1,7,4358
374954001,0.016972192,1,6,2058
374954002,0.01701555,1,8,3692
374954003,0.023636547,1,0,0
375806001,0.023355291,1,84,36259
375806002,0.029664148,1,140,87047
376713001,0.065384728,1,18,6406
376713002,0.065340338,1,31,17646
376713003,0.04205566,1,2,16
376713004,0.040413048,1,60,1291
377091001,0.062920273,1,77,32202
377091002,0.063442062,1,139,88698
377091003,0.042305129,1,11,7396
378143001,0.054461142,1,0,0
378143002,0.054864524,1,4,3310
378253001,0.059091113,1,117,51077
378253002,0.067399176,1,201,124510
378253003,0.050382655,1,262,379
378414001,0.071658202,1,71,29863
378414002,0.063249336,1,119,73723
378416001,0.071278788,1,211,92257
378416002,0.083993574,1,394,258186
378419001,0.037750644,1,91,39788
378419002,0.028937918,1,147,86861
378419003,0.455067706,1,57,39174
380378001,0.065097129,1,74,34322
380378002,0.062770584,1,124,78889
380378003,0.073479254,1,81,36941
380378004,0.087685222,1,0,0
380378005,0.089464354,1,73,30853
380378006,0.021319142,1,0,0
380378007,0.029987667,1,3,1891
380378008,0.239352613,1,88,65521
380378009,0.20668839,1,46,32207
380378010,0.055412093,1,17,10240
381009001,0.015000551,1,0,0
381009002,0.012886188,1,0,0
381114001,0.050199697,1,0,0
381114002,0.048729306,1,0,0
381270001,0.01915828,1,70,31824
381270002,0.027614749,1,123,77607
381316001,0.05921812,1,0,0
381316002,0.050167201,1,0,0
381316003,0.067634079,1,22,298
381591001,0.067381664,1,182,80064
381591002,0.081429435,1,358,236166
4000634001,0.02960413,1,6,2586
4000634002,0.01696752,1,11,6807
4002359001,0.019249912,1,16,7055
4002359002,0.019192396,1,31,19463
4013643001,0.019346368,1,21,7643
4013643002,0.021170251,1,29,15104
4024659001,0.015008288,1,0,0
4024659002,0.010677184,1,0,0
4024659003,0.017324694,1,2,62
4028363001,0.057333559,1,28,12517
4028363002,0.061250403,1,45,27716
4028363003,0.057301994,1,28,12517
4028363004,0.046387999,1,1,1
4028363005,0.082375742,1,35,86
4030518001,0.068934525,1,214,95856
4030518002,0.08800561,1,469,320169
