cohort,elapsed,success,count,length
132702001,0.038077043,1,4,1867
132702002,0.027015336,1,5,2775
132702003,0.025941113,1,6,2676
132703001,0.08583806,1,5,1841
132703002,0.080473911,1,8,4617
132703003,0.057041987,1,0,0
132797001,0.0660888,1,107,46339
132797002,0.075084959,1,163,96253
132797003,0.115500362,1,42,390
133169001,0.028113654,1,8,2928
133169002,0.027397111,1,12,6279
133444001,0.084135277,1,53,22342
133444002,0.100044507,1,88,51058
133834001,0.033655671,1,11,4372
133834002,0.025759646,1,20,12200
133834003,0.028419151,1,11,4372
133834005,0.086365861,1,11,4372
133834006,0.028000686,1,18,10777
133834007,0.027448954,1,1,754
133834008,0.047354928,1,0,0
133834009,0.055419371,1,0,0
133834010,0.023732644,1,22,14654
133834011,0.028214528,1,0,0
133834012,0.031691502,1,0,0
133834013,0.034661285,1,0,0
134442001,0.026236442,1,28,11850
134442002,0.030105248,1,38,20814
134442003,0.03005305,1,13,5386
134442004,0.027901101,1,28,11850
134442005,0.067209754,1,40,16711
136774001,0.022568437,1,3,603
136774002,0.022321579,1,4,1523
137977001,0.023798857,1,15,5767
137977002,0.023602534,1,22,11797
138379001,0.065610669,1,37,13139
138379002,0.060800073,1,60,33852
138379003,0.078899834,1,60,33852
138502001,0.02142801,1,12,4600
138502002,0.02925331,1,20,11273
138502003,0.023444094,1,12,4600
138994001,0.030072986,1,43,18369
138994002,0.027727644,1,90,60348
139803001,0.022649745,1,0,0
139803002,0.015225701,1,0,0
139803003,0.022403886,1,0,0
139803004,0.023614769,1,0,0
139803005,0.034231405,1,2,4
139803006,0.035981523,1,0,0
139803007,0.025341734,1,12,25
139899001,0.035353283,1,9,4119
139899002,0.032093533,1,11,5409
140168001,0.076737524,1,13,4004
140168002,0.061311067,1,15,5474
140168003,0.082289601,1,13,4004
140168004,0.188005099,1,13,4004
140168005,0.084236515,1,0,0
140168006,0.026836047,1,15,5474
140168007,0.045836504,1,0,0
140168008,0.03718565,1,0,0
140168009,0.02779839,1,3,1114
140168010,0.039316824,1,1,356
140168011,0.05765898,1,0,0
140168012,0.126178395,1,0,0
