cohort,elapsed,success,count,length
132702001,70.561151637,1,4,1867
132702002,8.644544949,1,5,2775
132702003,8.76129961,1,6,2676
132703001,7.10415809,1,5,1841
132703002,5.922063992,1,8,4617
132703003,30.184177593,1,0,0
132797001,7.682199471,1,107,46339
132797002,0.898263189,1,163,96253
132797003,2.376289311,1,42,390
133169001,0.784754243,1,8,2928
133169002,0.629141274,1,12,6279
133444001,0.956721898,1,53,22342
133444002,0.837733409,1,88,51058
133834001,0.96687096,1,11,4372
133834002,0.638791204,1,20,12200
133834003,1.22215424,1,11,4372
133834005,0.923004677,1,11,4372
133834006,0.927791648,1,18,10777
133834007,1.848492684,1,1,754
133834008,2.453099193,1,0,0
133834009,2.094036711,1,0,0
133834010,0.609334512,1,22,14654
133834011,0.672274917,1,0,0
133834012,1.822034224,1,0,0
133834013,2.152575707,1,0,0
134442001,0.88515491,1,28,11850
134442002,0.779163238,1,38,20814
134442003,0.956033067,1,13,5386
134442004,0.974383663,1,28,11850
134442005,1.21320078,1,40,16711
136774001,0.767388943,1,3,603
136774002,0.646272291,1,4,1523
137977001,0.666089968,1,15,5767
137977002,0.66193214,1,22,11797
138379001,0.676758578,1,36,12855
138379002,0.796853501,1,59,33568
138379003,1.447904875,1,59,33568
138502001,0.638667811,1,12,4600
138502002,0.687524649,1,20,11273
138502003,0.769220385,1,12,4600
138994001,0.851901282,1,43,18369
138994002,1.065413286,1,90,60348
139803001,0.798323898,1,0,0
139803002,0.595845453,1,0,0
139803003,1.047168156,1,0,0
139803004,0.937577102,1,0,0
139803005,0.629756256,1,2,4
139803006,1.007879831,1,0,0
139803007,1.077017534,1,12,25
139899001,0.762942145,1,9,4119
139899002,0.660844018,1,11,5409
140168001,0.651001583,1,13,4004
140168002,1.028970189,1,15,5474
140168003,1.640293394,1,13,4004
140168004,3.527306818,1,13,4004
140168005,1.571463345,1,0,0
140168006,0.92840902,1,15,5474
140168007,2.513103239,1,0,0
140168008,1.326419943,1,0,0
140168009,0.547320207,1,3,1114
140168010,1.144491894,1,1,356
140168011,1.23021419,1,0,0
140168012,1.000201659,1,0,0
140352001,1.06440461,1,11,4070
140352002,0.764537847,1,20,12051
140673001,0.924875525,1,226,107018
140673002,0.797366435,1,550,393936
141232001,0.650054741,1,16,7271
141232002,0.83786722,1,31,20353
141456001,0.579453937,1,1,544
141456002,0.625622181,1,2,1383
141933001,0.833909985,1,14,6184
141933002,0.789205935,1,17,9254
141933003,1.532619369,1,46,21863
192359001,0.687812925,1,178,79694
192359002,0.966102552,1,379,253415
192671001,0.713964574,1,141,62724
192671002,0.680787097,1,261,167415
192671003,1.918899934,1,36,288
192671004,1.279211774,1,37,296
192671005,1.012802858,1,37,296
192675001,0.627848393,1,6,2675
192675002,0.861412527,1,15,10966
192675003,1.080455703,1,6,2675
192675004,0.759297549,1,0,0
193782001,0.87338713,1,117,47632
193782002,0.733626859,1,209,128411
193782004,2.540144012,1,35,24471
193782005,2.632800328,1,45,29637
194133001,0.661712832,1,190,82554
194133002,0.677876213,1,442,302874
194702001,0.694132902,1,0,0
194702002,0.564295042,1,0,0
194702003,0.777022023,1,0,0
194992001,0.678436436,1,7,3178
194992002,0.97353459,1,10,5800
196523001,0.665988802,1,104,40173
196523002,0.761483832,1,181,108029
196523003,0.818739928,1,109,42270
196523004,1.03315955,1,188,111801
196523005,0.854854168,1,234,317
197320001,0.989673897,1,134,56504
197320002,0.941569288,1,217,126061
197320003,2.402460335,1,20,317
197320004,0.856355105,1,51,1735
197494001,0.629282786,1,27,11373
197494002,0.682188667,1,51,32968
197494003,0.815021508,1,52,33232
197494004,0.759838131,1,52,33232
197494005,4.915814634,1,0,0
197494006,0.989618153,1,57,37156
197494007,3.797740929,1,0,0
197494008,4.190065122,1,0,0
197494009,2.522498913,1,0,0
197494010,0.646843569,1,44,29472
197494011,2.868015198,1,0,0
197508001,0.893243765,1,57,22883
197508002,0.809913137,1,104,64837
198571001,0.629893553,1,6,2391
198571002,0.859243421,1,10,5278
198571003,0.953979362,1,2,33
198984001,0.660974076,1,5,1321
198984002,0.690148899,1,9,4904
198985001,0.61677504,1,26,12094
198985002,0.649637999,1,36,21408
199074001,0.677506971,1,26,11830
199074002,0.892665333,1,44,27357
199074003,1.038422427,1,5,40
200219001,1.230697562,1,230,104360
200219002,0.593777524,1,497,339150
200762001,0.575176614,1,1,583
200762002,0.783366488,1,1,583
200762003,1.068011481,1,1,583
200762004,1.424729246,1,0,0
200762005,0.846471231,1,0,0
201214001,0.604111383,1,0,0
201214002,0.719769637,1,0,0
201254001,0.61485583,1,107,46443
201254002,0.63480082,1,198,125838
201254003,1.033265464,1,145,67301
201340001,0.758346358,1,130,53559
201340002,0.927676755,1,206,118919
201606001,0.775758895,1,21,8966
201606002,0.880471784,1,33,18899
201606003,0.986711499,1,21,8966
201606004,1.280563741,1,0,0
201606005,0.944932861,1,33,18899
201606006,1.447856385,1,0,0
201606007,0.942043099,1,0,0
201606008,1.088425463,1,1,857
201606009,2.023856753,1,1,416
201606010,1.65489083,1,2,1112
201620001,0.743379582,1,57,25644
201620002,0.687677957,1,107,69779
201826001,0.743678353,1,169,77843
201826002,0.8640116,1,672,538737
201826003,1.671252135,1,695,568348
201826004,1.213970121,1,159,72294
201826005,2.147387438,1,227,113246
201826006,8.482700889,1,0,0
201826007,3.272712876,1,212,108013
201826008,1.792444589,1,118,56661
24134001,0.665066208,1,157,68149
24134002,0.6762769,1,288,181868
24134003,0.563631138,1,156,67269
24609001,0.827934498,1,24,10965
24609002,0.680855922,1,39,23632
24609003,0.993868023,1,36,16612
254443001,0.627742929,1,18,7716
254443002,0.906720721,1,23,11376
254443003,0.788248527,1,18,7716
254443004,0.680008111,1,18,7716
254761001,0.681698741,1,185,80820
254761002,0.688351164,1,331,209140
254761003,0.78907153,1,477,2222
255573001,0.912431327,1,213,94521
255573002,0.818604475,1,505,357591
255573003,1.420132329,1,25,193
255573004,1.867150597,1,443,325641
255848001,0.668433752,1,158,69454
255848002,0.964542841,1,332,222403
255848003,1.278998006,1,65,655
255848004,0.966536782,1,634,7168
257007001,0.784319469,1,136,62751
257007002,0.903607242,1,273,183111
257628001,0.938490205,1,22,9701
257628002,0.714235578,1,38,23229
257628003,0.716555151,1,23,9869
257628004,0.677362799,1,38,23229
257628005,0.787243295,1,43,25928
257628006,0.906673481,1,26,11439
257628007,0.707905644,1,6,4291
257628008,0.930129042,1,5,3392
257628009,0.974476858,1,7,3078
257628010,1.000025144,1,38,23229
257628011,1.314725369,1,1,194
257628012,1.067718512,1,1,194
257628013,1.71393763,1,1,194
257628014,1.166620333,1,1,194
27918001,0.769679851,1,3,947
27918002,0.924274366,1,6,3548
27918003,0.657418736,1,0,0
30753001,0.652268148,1,104,43725
30753002,0.650902833,1,178,105316
312327001,0.841562508,1,83,34573
312327002,0.807558139,1,133,77666
312327003,1.342636733,1,22,180
312327004,0.775571868,1,151,3201
312437001,0.626389017,1,182,82670
312437002,0.768947114,1,405,276017
312437003,1.034166562,1,762,4530
312939001,0.706976397,1,6,2613
312939002,0.579052357,1,8,4281
31317001,0.601299547,1,106,44685
31317002,0.611444623,1,189,117445
31317003,0.949343448,1,106,44685
313217001,0.63073443,1,209,91132
313217002,0.855416495,1,521,367414
313217003,1.074041781,1,109,824
313217004,2.570311653,1,139,983
313217005,2.146151882,1,509,425568
313217006,0.801534794,1,209,91132
313217007,2.565684812,1,369,295370
313223001,0.855868659,1,9,4212
313223002,0.721513254,1,15,9905
313459001,0.709849513,1,0,0
313459002,0.614665657,1,0,0
313800001,0.638079391,1,6,2187
313800002,0.720687882,1,9,4638
313800003,0.827105798,1,27,29
314381001,1.075635138,1,6,2794
314381002,0.776672418,1,8,4902
314381003,0.965931552,1,8,32
314381004,1.112792107,1,0,0
314383001,0.920300117,1,13,6128
314383002,0.635099452,1,26,17231
314383003,1.046533914,1,2,1617
