cohort,elapsed,success,count,length
132702001,2.061434747,1,361,120860
132702002,2.096240714,1,626,326982
132702003,2.03134275,1,585,194020
132703001,2.103117711,1,328,109952
132703002,2.080938695,1,620,336750
132703003,1.176834162,1,6,1582
132797001,2.25152962,1,9017,3077062
132797002,2.283343977,1,16118,8623761
132797003,3.167342752,1,5170,58487
133169001,2.08781327,1,535,175060
133169002,2.093730036,1,904,461116
133444001,2.161027737,1,5025,1685787
133444002,2.202035461,1,9011,4778942
133834001,2.124724186,1,1461,468757
133834002,2.164700543,1,2579,1321954
133834003,0.047335255,1,1461,468757
133834005,2.268448329,1,1461,468757
133834006,0.07067155,1,2356,1214453
133834007,0.202635776,1,81,51377
133834008,0.989431472,1,23,11324
133834009,1.524099326,1,1,100
133834010,0.006984118,1,0,0
133834011,0.015587161,1,0,0
133834012,1.034769638,1,0,0
133834013,1.42557387,1,0,0
134442001,2.409658822,1,1715,582640
134442002,2.480630055,1,3051,1613985
134442003,2.885609477,1,1031,335216
134442004,2.388986825,1,1715,582640
134442005,3.509455633,1,2684,900092
136774001,2.475925611,1,127,42501
136774002,2.183624935,1,216,110851
137977001,2.17557352,1,0,0
137977002,2.241005167,1,0,0
138379001,2.229125114,1,2787,942531
138379002,2.282420885,1,4926,2593455
138379003,0.117687085,1,4926,2593455
138502001,2.14301175,1,749,248001
138502002,2.223207425,1,1297,671764
138502003,0.032765415,1,749,248001
138994001,2.488189572,1,4068,1415664
138994002,2.438049865,1,7507,4122046
139803001,2.54426995,1,10,3513
139803002,2.218723011,1,16,8410
139803003,2.159952377,1,24,71
139803004,2.252041347,1,3,13
139803005,2.183994601,1,95,293
139803006,2.413116355,1,25,69
139803007,2.18498115,1,1383,2732
139899001,2.208581445,1,578,194123
139899002,2.419740352,1,999,521821
140168001,2.221500916,1,3170,1073209
140168002,2.249059752,1,5833,3146140
140168003,1.212501001,1,3170,1073209
140168004,5.943167003,1,3112,1050493
140168005,0.359361202,1,0,0
140168006,0.133188697,1,5732,3092844
140168007,3.005846436,1,890,563945
140168008,3.423885185,1,361,221398
140168009,0.122880683,1,4720,2534001
140168010,0.145911281,1,514,284371
140168011,0.432237617,1,66,46162
140168012,0.158621569,1,42,27288
140352001,2.425877866,1,1260,416530
140352002,2.461149088,1,2115,1075018
140673001,2.62715331,1,20049,7381622
140673002,2.942726869,1,55144,35367238
141232001,2.284022842,1,1827,599997
141232002,2.252184668,1,3215,1664634
141456001,2.186602213,1,0,0
141456002,2.335365758,1,0,0
141933001,2.226501224,1,811,261095
141933002,2.177640182,1,1418,731607
141933003,1.456550072,1,2561,844624
192359001,2.592253298,1,16851,5936633
192359002,2.93536044,1,36140,21301313
192671001,2.37931344,1,10140,3512602
192671002,2.448242032,1,18802,10275717
192671003,1.367045812,1,1395,11276
192671004,2.383818537,1,1238,10008
192671005,2.158802979,1,1238,10008
192675001,2.179339133,1,617,210744
192675002,2.186299212,1,1068,561453
192675003,0.079059097,1,617,210744
192675004,1.283472979,1,13,4902
193782001,2.39527408,1,10406,3490656
193782002,2.50286511,1,18932,10225355
193782004,43.772510015,1,6533,3643088
193782005,106.540608922,1,6894,3797126
194133001,2.833245513,1,18386,6631761
194133002,3.446684366,1,44810,27591105
194702001,2.698519888,1,5,1155
194702002,2.451143332,1,8,3709
194702003,2.627841697,1,5,13
194992001,2.610780886,1,742,246901
194992002,2.601464763,1,1258,645300
196523001,2.534511725,1,10186,3495072
196523002,2.638759955,1,18937,10304713
196523003,0.339247933,1,10500,3610138
196523004,2.614403723,1,19661,10745069
196523005,2.869723917,1,23432,30894
197320001,2.513331182,1,4463,1543454
197320002,2.500529836,1,7660,4028437
197320003,5.560817058,1,122,588
197320004,4.084682328,1,260,8020
197494001,2.39495579,1,3254,1116979
197494002,2.733949667,1,5833,3136468
197494003,2.439530458,1,6564,3508284
197494004,2.51755907,1,8282,4381267
197494005,13.600882563,1,43,28475
197494006,2.722935046,1,6779,3627697
197494007,13.226870187,1,5,3214
197494008,20.635480518,1,18,12906
197494009,19.130566763,1,26,16454
197494010,0.149796186,1,7505,3947913
197494011,18.676806778,1,43,28475
197508001,2.751535244,1,5011,1702065
197508002,2.753545542,1,9070,4863205
198571001,2.505732811,1,724,249610
198571002,2.596943864,1,1224,624969
198571003,0.155795745,1,257,4520
198984001,2.351545493,1,183,68677
198984002,2.466137689,1,328,179954
198985001,2.432810821,1,2204,753008
198985002,2.485283819,1,3792,1985445
199074001,2.450831121,1,2842,982921
199074002,2.426955523,1,4966,2635510
199074003,3.131991467,1,662,5323
200219001,2.883845814,1,18975,6917899
200219002,3.104235294,1,47285,29337601
200762001,2.345397116,1,168,57615
200762002,2.353449979,1,255,123900
200762003,5.589740784,1,168,57615
200762004,1.265948687,1,1,236
200762005,1.495324463,1,1,236
201214001,2.335116858,1,22,6706
201214002,2.619835286,1,39,20310
201254001,3.078456352,1,10784,3775650
201254002,2.910537055,1,21881,12545646
201254003,2.801633587,1,13380,4771795
201340001,2.827353214,1,10443,3601354
201340002,2.671327941,1,20134,11159896
201606001,2.693091288,1,1772,600312
201606002,2.41532967,1,3111,1638626
201606003,2.50370283,1,1772,600312
201606004,2.772175099,1,9,3708
201606005,0.080678895,1,3111,1638626
201606006,0.416004722,1,2,1248
201606007,2.751987164,1,0,0
201606008,2.484050043,1,60,42379
201606009,2.436328997,1,153,95032
201606010,3.54195387,1,292,164317
201620001,2.759758513,1,5497,1852295
201620002,2.955206749,1,9937,5281446
201826001,3.387697282,1,13890,5146991
201826002,4.051279364,1,67400,49425607
201826003,4.204823082,1,69578,52119419
201826004,3.015998984,1,12631,4626260
