cohort,elapsed,success,count,length
132702001,0.032049977,1,4,1867
132702002,0.01073127,1,5,2775
132702003,0.006462997,1,6,2676
132703001,0.00656408,1,5,1841
132703002,0.00643397,1,8,4617
132703003,0.013259251,1,0,0
132797001,0.0170325,1,107,46339
132797002,0.016998173,1,163,96253
132797003,0.027612398,1,42,390
133169001,0.008527298,1,8,2928
133169002,0.006570995,1,12,6279
133444001,0.015103501,1,53,22342
133444002,0.012797837,1,88,51058
133834001,0.01060381,1,11,4372
133834002,0.006384392,1,20,12200
133834003,0.012394733,1,11,4372
133834005,0.006500775,1,11,4372
133834006,0.006637916,1,18,10777
133834007,0.00882783,1,1,754
133834008,0.006658794,1,0,0
133834009,0.00654963,1,0,0
133834010,0.00658569,1,22,14654
133834011,0.00657711,1,0,0
133834012,0.004448852,1,0,0
133834013,0.004449712,1,0,0
134442001,0.004332211,1,28,11850
134442002,0.008675874,1,38,20814
134442003,0.008767872,1,13,5386
134442004,0.008586685,1,28,11850
134442005,0.010634158,1,40,16711
136774001,0.006430674,1,3,603
136774002,0.006448033,1,4,1523
137977001,0.006691759,1,15,5767
137977002,0.010147771,1,22,11797
138379001,0.010692403,1,37,13139
138379002,0.010586934,1,60,33852
138379003,0.014973551,1,60,33852
138502001,0.008578526,1,12,4600
138502002,0.006442251,1,20,11273
138502003,0.006432176,1,12,4600
138994001,0.010903331,1,43,18369
138994002,0.012850601,1,90,60348
139803001,0.006536297,1,0,0
139803002,0.002212053,1,0,0
139803003,0.002297593,1,0,0
139803004,0.002394077,1,0,0
139803005,0.00446609,1,2,4
139803006,0.006445118,1,0,0
139803007,0.006612016,1,12,25
139899001,0.006450696,1,9,4119
139899002,0.006420316,1,11,5409
140168001,0.006511843,1,13,4004
140168002,0.008656603,1,15,5474
140168003,0.008942507,1,13,4004
140168004,0.149274753,1,13,4004
140168005,0.010692712,1,0,0
140168006,0.005383498,1,15,5474
140168007,0.01501917,1,0,0
140168008,0.012879811,1,0,0
140168009,0.004471968,1,3,1114
140168010,0.008505439,1,1,356
140168011,0.006571005,1,0,0
140168012,0.006655342,1,0,0
140352001,0.004384279,1,12,4549
140352002,0.008661846,1,21,12530
140673001,0.029803653,1,226,107018
140673002,0.042139095,1,550,393936
141232001,0.027352379,1,16,7271
141232002,0.008539705,1,31,20353
141456001,0.006564219,1,1,544
141456002,0.00648402,1,2,1383
141933001,0.006532554,1,14,6184
141933002,0.00654238,1,17,9254
141933003,0.025800943,1,46,21863
192359001,0.025225709,1,187,84519
192359002,0.03557339,1,409,277100
192671001,0.029752071,1,132,59622
192671002,0.021087413,1,242,155835
192671003,0.029951414,1,34,272
192671004,0.01903899,1,37,296
192671005,0.021183103,1,37,296
192675001,0.013485801,1,6,2675
192675002,0.008644167,1,15,10966
192675003,0.013070311,1,6,2675
192675004,0.006606165,1,0,0
193782001,0.015006609,1,117,47632
193782002,0.023397014,1,209,128411
193782004,0.057379458,1,44,30409
193782005,0.055099074,1,48,32296
194133001,0.025444806,1,190,82554
194133002,0.034197639,1,442,302874
194702001,0.02220932,1,0,0
194702002,0.002764509,1,0,0
194702003,0.002574677,1,0,0
194992001,0.004545324,1,7,3178
194992002,0.006659302,1,10,5800
196523001,0.012752836,1,102,39437
196523002,0.017222569,1,178,106462
196523003,0.016958252,1,108,42229
196523004,0.021182881,1,185,110234
196523005,0.023104026,1,231,314
197320001,0.02124364,1,140,58648
197320002,0.0214615,1,229,133183
197320003,0.232700842,1,20,317
197320004,0.021180097,1,51,1735
197494001,0.010600035,1,28,11637
197494002,0.010722398,1,52,33232
197494003,0.01063669,1,52,33232
197494004,0.010707159,1,52,33232
197494005,0.027664771,1,0,0
197494006,0.006514439,1,57,37156
197494007,0.027947473,1,0,0
197494008,0.025642215,1,0,0
197494009,0.021355559,1,0,0
197494010,0.006502612,1,44,29472
197494011,0.025818987,1,0,0
197508001,0.008504407,1,58,22993
197508002,0.014848486,1,106,65947
198571001,0.010685746,1,6,2391
198571002,0.010803406,1,10,5278
198571003,0.008633324,1,2,33
198984001,0.006504355,1,5,1321
198984002,0.0087733,1,9,4904
198985001,0.010673862,1,26,12094
198985002,0.012883792,1,36,21408
199074001,0.011417162,1,26,11830
199074002,0.010723816,1,44,27357
199074003,0.019392508,1,5,40
200219001,0.03185585,1,229,103821
200219002,0.053754631,1,493,336162
200762001,0.042500386,1,1,583
200762002,0.00446817,1,1,583
200762003,0.034054452,1,1,583
200762004,0.006607271,1,0,0
200762005,0.024487104,1,0,0
201214001,0.002314397,1,0,0
